id,Title,paragraphs,Date,link
410,"G.R. No. 210936, June 28, 2016 - TEODORO B. CRUZ, JR., MELCHOR M. ALONZO, AND WILFREDO P. ALDAY, Petitioners, v. COMMISSION ON AUDIT, Respondents.",,June 28 2016,
411,"G.R. No. 196329, June 01, 2016 - PABLO B. ROMAN, JR., AND ATTY. MATIAS V. DEFENSOR, AS OFFICERS OF THE CAPITOL HILLS GOLF AND COUNTRY CLUB, INC., Petitioners, v. SECURITIES AND EXCHANGE COMMISSION, ATTY. FRANKLIN I. CUETO, ATTY. EMMANUEL Y. ARTIZA AND MANUEL C. BALDEO, AS MEMBERS OF THE MANAGEMENT COMMITTEE; JUSTINA F. CALLANGAN, AS DIRECTOR OF THE CORPORATION FINANCE DEPARTMENT; ATTY. NARCISO T. ATIENZA, EUSEBIO A. ABAQUIN, ATTY. CLODUALDO C. DE JESUS, SR., ATTY. CLODUALDO ANTONIO R. DE JESUS, JR., ATTY. IRENEO T. AGUIRRE, JR., SUNDAY O. PINEDA, PORFIRIO M. FLORES, AND ATTY. ZOSIMO PADRO, JR., Respondents.",,June 01 2016,
412,"A.C. No. 7330, June 14, 2016 - JUDGE GREGORIO D. PANTANOSAS, JR., Complainant, v. ATTY. ELLY L. PAMATONG, Respondent.",,June 14 2016,
413,"G.R. No. 211604, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. DARYL POLONIO Y TUANGCAY, Accused-Appellant.",,June 08 2016,
414,"G.R. No. 203932, June 08, 2016 - PHILIPPINE AIRLINES, INC., Petitioner, v. ENRIQUE LIGAN, EDUARDO MAGDARAOG, JOLITO OLIVEROS, RICHARD GONCER, EMELITO SOCO, VIRGILIO P. CAMPOS, JR., LORENZO BUTANAS, RAMEL BERNARDES, NELSON M. DULCE, CLEMENTE R. LUMAYNO, ARTHUR M. CAPIN, ALLAN BENTUZAL, AND JEFFREY LLENES, Respondents.",,June 08 2016,
415,"G.R. No. 209344, June 27, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JAIME BRIOSO ALIAS TALAP-TALAP, Accused-Appellant.",,June 27 2016,
416,"G.R. No. 206294, June 29, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. CERILO ""ILOY"" ILOGON, Accused-Appellant.",,June 29 2016,
417,"A.C. No. 9871, June 29, 2016 - IN RE: A.M. NO. 04-7-373-RTC [REPORT ON THE JUDICIAL AUDIT CONDUCTED IN THE REGIONAL TRIAL COURT, BRANCH 60, BARILI, CEBU] AND A.M. NO. 04-7-374-RTC [VIOLATION OF JUDGE ILDEFONSO SUERTE, REGIONAL TRIAL COURT, BRANCH 60, BARILI, CEBU OF ADMINISTRATIVE ORDER NO. 36-2004 DATED MARCH 3, 2004], PROSECUTOR MARY ANN T. CASTRO-ROA, Respondent.",,June 29 2016,
418,"G.R. No. 210673, June 29, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff and Appellee, v. GILBERT CABALLERO Y GARSOLA, Accused-Appellant.",,June 29 2016,
419,"G.R. No. 206880, June 29, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. ENRIQUE MIRANDA, JR. Y PAÑA @ ""ERIKA"" AND ALVIN ALGA Y MIRANDA @ ""ALVIN,"" Accused-Appellants.",,June 29 2016,
420,"G.R. No. 205871, June 27, 2016 - RUEL TUANO Y HERNANDEZ, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,June 27 2016,
421,"G.R. No. 207231, June 29, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. ROGER GALAGATI Y GARDOCE, Appellant.",,June 29 2016,
422,"G.R. Nos. 183200-01, June 29, 2016 - PHILIPPINE NATIONAL OIL COMPANY-ENERGY DEVELOPMENT CORPORATION AND/OR PAUL AQUINO AND ESTER R. GUERZON, Petitioners, v. AMELYN A. BUENVIAJE, Respondent.; G.R. Nos. 183253 & 183257 - AMELYN A. BUENVIAJE, Petitioner, v. PHILIPPINE NATIONAL OIL COMPANY-ENERGY DEVELOPMENT CORPORATION, PAUL A. AQUINO AND ESTER R. GUERZON, Respondents.",,June 29 2016,
423,"G.R. No. 219468, June 08, 2016 - JOSE BURGOS, JR., Petitioner, v. SPOUSES ELADIO SJ. NAVAL AND ARLINA B. NAVAL, AND AMALIA B. NAVAL, Respondents.",,June 08 2016,
424,"G.R. No. 194664, June 15, 2016 - FLORITA LIAM, Petitioner, v. UNITED COCONUT PLANTERS BANK, Respondent.",,June 15 2016,
425,"G.R. No. 194235, June 08, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. JAY GREGORIO Y AMAR @ ""JAY,"" ROLANDO ESTRELLA Y RAYMUNDO @ ""BONG,"" DANILO BERGONIA Y ALELENG @ ""DANNY,"" EFREN GASCON Y DELOS SANTOS @ ""EFREN,"" RICARDO SALAZAR Y GO @ ""ERIC,"" AND JOHN DOE, Accused-Appellants.",,June 08 2016,
426,"G.R. No. 187696, June 15, 2016 - FILOMENA CABLING, Petitioner, v. RODRIGO DANGCALAN, Respondent.",,June 15 2016,
427,"G.R. No. 211065, June 15, 2016 - HEIRS OF JOSE EXTREMADURA, REPRESENTED BY ELENA H. EXTREMADURA, Petitioners, v. MANUEL EXTREMADURA AND MARLON EXTREMADURA, Respondents.",,June 15 2016,
428,"G.R. No. 190876, June 15, 2016 - YELLOW BUS LINE EMPLOYEES UNION (YBLEU), Petitioner, v. YELLOW BUS LINE, INC. (YBLI), Respondent.",,June 15 2016,
429,"A.C. No. 8677, June 15, 2016 - MARITA CABAS, Petitioner, v. ATTY. RIA NINA L. SUSUSCO AND CHIEF CITY PROSECUTOR EMELIE FE DELOS SANTOS, Respondents.",,June 15 2016,
430,"G.R. No. 196557, June 15, 2016 - GREGORIO ""TONGEE"" BALAIS, JR., Petitioner, v. SE'LON BY AIMEE, AMELITA REVILLA AND ALMA BELARMINO, Respondents.",,June 15 2016,
431,"G.R. No. 195224, June 15, 2016 - VIRGINIA JABALDE Y JAMANDRON, Petitioner, v. PEOPLE OF THE PHILIPPINES, Respondent.",,June 15 2016,
432,"G.R. No. 199422, June 21, 2016 - COMMISSIONER OF INTERNAL REVENUE, Petitioner, v. KEPCO ILIJAN CORPORATION, Respondent.",,June 21 2016,
433,"G.R. No. 189851, June 22, 2016 - INTEC CEBU INC., AKIHIKO KAMBAYASHI AND WATARU SATO, Petitioners, v. HON. COURT OF APPEALS, ROWENA REYES, ROWENA ODIONG, HYDEE AYUDA, TERESITA BERIDO, CRISTINA LABAPIZ, GEMMA JUMAO-AS, SIGMARINGA BAROLO, LIGAYA B. ANADON, DONALINE DELA TORRE, JOY P. LOMOD, JACQUELINE A. FLORES, SUSAN T. ALIÑO, ANALYN P. ABALLE, CAROLINE A. LABATOS, LENITH F. ROMANO, LEONILA B. FLORES, CECILIA G. PAPELLERO, AGNES C. CASIO, VIOLETA O. MATCHETE, CANDIDA I. CRUJIDO, CLAUDIA B. CUTAMORA, ROSALIE R. POLICIOS, GENELYN C. MUÑEZ, ALOME MIGUE, ELSIE ALCOS, LYDIALYN B. GODINEZ AND MYRNA S. LOGAOS, Respondents.",,June 22 2016,
434,"G.R. No. 214503, June 22, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. RICO ENRIQUEZ Y CRUZ, Accused-Appellant.",,June 22 2016,
435,"G.R. No. 181369, June 22, 2016 - TALA REALTY SERVICES CORP., INC., PEDRO B. AGUIRRE, REMEDIOS A. DUPASQUIER, DOLLY LIM, RUBENCITO M. DEL MUNDO AND ELIZABETH H. PALMA, Petitioners, v. BANCO FILIPINO SAVINGS & MORTGAGE BANK, Respondent.",,June 22 2016,
436,"G.R. No. 170966, June 22, 2016 - REPUBLIC OF THE PHILIPPINES, REPRESENTED BY THE DEPARTMENT OF AGRICULTURE, Petitioner, v. ALBERTO LOOYUKO, DOING BUSINESS UNDER THE NAME AND STYLE OF NOAH'S ARK SUGAR HOLDINGS AND WILSON T. GO, Respondents.",,June 22 2016,
437,"A.C. No. 9226 (Formerly CBD 06-1749), June 14, 2016 - MA. CECILIA CLARISSA C, ADVINCULA, Complainant, v. ATTY. LEONARDO C. ADVINCULA, Respondent.",,June 14 2016,
438,"G.R. No. 214473, June 22, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. EMETERIO MEDINA Y DAMO, Accused-Appellant.",,June 22 2016,
439,"G.R. No. 208393, June 15, 2016 - CITY OF TAGUIG, Petitioner, v. CITY OF MAKATI, Respondent.",,June 15 2016,
440,"A.C. No. 9574, June 21, 2016 - MYRNA M. DEVEZA, Complainant, v. ATTY. ALEXANDER M. DEL PRADO, Respondent.",,June 21 2016,
441,"A.M. No. P-16-3459 [Formerly OCA IPI No. 13-4119-P], June 21, 2016 - ATTY. JOSELITA C. MALIBAGO-SANTOS, CLERK OF COURT VI, OFFICE OF THE CLERK OF COURT, REGIONAL TRIAL COURT, ANTIPOLO CITY, RIZAL, Complainant, v. JUANITO B. FRANCISCO, JR., SHERIFF IV, OFFICE OF THE CLERK OF COURT [OCC], REGIONAL TRIAL COURT, ANTIPOLO CITY, RIZAL, Respondent.",,June 21 2016,
442,"G.R. No. 200072, June 20, 2016 - PHILIP YU, Petitioner, v. VIVECA LIM YU, Respondent.",,June 20 2016,
443,"G.R. No. 183543, June 20, 2016 - NATIONAL HOUSING AUTHORITY, Petitioner, v. MANILA SEEDLING BANK FOUNDATION, INC., Respondent.",,June 20 2016,
444,"A.M. No. MTJ-16-1877 (Formerly OCA IPI No. 13-2635-MTJ), June 13, 2016 - MOAMAR PANGANDAG, Complainant, v. PRESIDING JUDGE OTTOWA B. ABINAL, 8TH MUNICIPAL CIRCUIT TRIAL COURT IN MULONDO, MAGUING, LUMBA-BAYABAO, AND TARAKA, LANAO DEL SUR, Respondent.",,June 13 2016,
445,"G.R. No. 154069, June 06, 2016 - INTERPORT RESOURCES CORPORATION, Petitioner, v. SECURITIES SPECIALIST, INC., AND R.C. LEE SECURITIES INC., Respondents.",,June 06 2016,
446,"G.R. No. 193455, June 13, 2016 - NATIONAL POWER CORPORATION, Petitioner, v. HEIRS OF GREGORIO RAMORAN, NAMELY: DELFIN R. PINEDA, ESPERANZA PINEDA MAGPALI, DIGNA PINEDA ARZADON, CARIDAD R. PINEDA, IMELDA ZIAPNO, TERESITA PINEDA DELFIN, ESTER R. PINEDA, FE Y. UZON, PACENCIA ERFE VERSOZA, IMPRESSION V. CLEMENTE, ALL REPRESENTED BY DELFIN R. PINEDA, ATTORNEY-IN-FACT, Respondents.; SPOUSES ARNULFO R. VERSOZA AND PRISCILLA M. VERSOZA; SPOUSES DOMINGO AND DOMINGA GOMEZ; AND ERLINDA GOMEZ-OCAY, IN HER BEHALF AND IN BEHALF OF CARLITO, MEDELINA, ANGELISTA, SILVERA, LOLITA, & ROMBERTO, ALL SURNAMED GOMEZ, Intervenor-Respondents.",,June 13 2016,
447,"G.R. No. 183794, June 13, 2016 - SPOUSES JAIME AND MATILDE POON, Petitioners, v. PRIME SAVINGS BANK REPRESENTED BY THE PHILIPPINE DEPOSIT INSURANCE CORPORATION AS STATUTORY LIQUIDATOR, Respondent.",,June 13 2016,
448,"G.R. No. 190644, June 13, 2016 - NDC TAGUM FOUNDATION, INC., ANITA B. SOMOSO, AND LIDA U. NATAVIO, Petitioners, v. EVELYN B. SUMAKOTE, Respondent.",,June 13 2016,
449,"G.R. No. 208205, June 01, 2016 - ATTY. ROMEO G. ROXAS, Petitioner, v. REPUBLIC REAL ESTATE CORPORATION, Respondent.; G.R. No. 208212 - REPUBLIC REAL ESTATE CORPORATION, Petitioner, v. REPUBLIC OF THE PHILIPPINES, Respondent.",,June 01 2016,
450,"G.R. No. 188829, June 13, 2016 - REPUBLIC OF THE PHILIPPINES, HON. RAUL S. GONZALEZ, IN HIS CAPACITY AS SECRETARY OF THE DEPARTMENT OF JUSTICE, HON. ALIPIO F. FERNANDEZ, JR., IN HIS CAPACITY AS COMMISSIONER OF THE BUREAU OF IMMIGRATION, HON. ARTHEL B. CAROÑONGAN, HON. TEODORO B. DELARMENTE, HON. JOSE D. CABOCHAN, AND HON. FRANKLIN Z. LITTAUA, IN THEIR CAPACITY AS MEMBERS OF THE BOARD OF COMMISSIONERS OF THE BUREAU OF IMMIGRATION, Petitioners, v. DAVONN MAURICE C. HARP, Respondent.",,June 13 2016,
451,"G.R. No. 197122, June 15, 2016 - INGRID SALA SANTAMARIA AND ASTRID SALA BOZA, Petitioners, v. THOMAS CLEARY, Respondent.; G.R. No. 197161 - KATHRYN GO-PEREZ, Petitioner, v. THOMAS CLEARY, Respondent.",,June 15 2016,
452,"G.R. No. 213054, June 15, 2016 - TERESITA TAN, Petitioner, v. JOVENCIO F. CINCO, SIMON LORI HOLDINGS, INC., PENTACAPITAL INVESTMENT CORPORATION, FORTUNATO G. PE, RAYMUNDO G. PE, JOSE REVILLA REYES, JR., AND DEPUTY SHERIFF ROMMEL IGNACIO, Respondents.",,June 15 2016,
453,"G.R. No. 214901, June 15, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. APOLONIO KHO, REPRESENTED BY HIS HEIRS, NAMELY: PERLA LUZ, KRYPTON, KOSELL, KYRIN, AND KELVIN, ALL SURNAMED KHO, Respondents.",,June 15 2016,
454,"G.R. No. 211015, June 20, 2016 - CAGAYAN ELECTRIC POWER & LIGHT COMPANY, INC. (CEPALCO) AND CEPALCO ENERGY SERVICES CORPORATION (CESCO), FORMERLY CEPALCO ENERGY SERVICES & TRADING CORPORATION (CESTCO), Petitioners, v. CEPALCO EMPLOYEE'S LABOR UNION-ASSOCIATED LABOR UNIONS-TRADE UNION CONGRESS OF THE PHILIPPINES (TUCP), Respondent.; G.R. No. 213835 - CAGAYAN ELECTRIC POWER & LIGHT COMPANY, INC. (CEPALCO) AND CEPALCO ENERGY SERVICES CORPORATION (CESCO), FORMERLY CEPALCO ENERGY SERVICES & TRADING CORPORATION (CESTCO), Petitioners, v. CEPALCO EMPLOYEE'S LABOR UNION-ASSOCIATED LABOR UNIONS-TRADE UNION CONGRESS OF THE PHILIPPINES (TUCP), Respondent.",,June 20 2016,
455,"G.R. No. 215348, June 20, 2016 - ELDEFONSO G. DEL ROSARIO AND JOSEFINO R. ORTIZ, Petitioners, v. CRISTINA OCAMPO-FERRER, Respondent.",,June 20 2016,
456,"G.R. No. 203527, June 27, 2016 - SPS. AURELIO HITEROZA AND CYNTHIA HITEROZA, Petitioners, v. CHARITO S. CRUZADA, PRESIDENT AND CHAIRMAN, CHRIST'S ACHIEVERS MONTESSORI, INC., AND CHRIST'S ACHIEVERS MONTESSORI, INC., Respondents.",,June 27 2016,
457,"G.R. No. 212960, June 08, 2016 - SAMAHANG MANGGAGAWA SA GENERAL OFFSET PRESS, INC., Petitioner, v. GENERAL OFFSET PRESS, INC., JUANITA TIU AND JOJI TIU, Respondents.",,June 08 2016,
458,"G.R. No. 210565, June 28, 2016 - EMMANUEL D. QUINTANAR, BENJAMIN O. DURANO, CECILIO C. DELAVIN, RICARDO G GABORNI, ROMEL G GERARMAN, JOEL JOHN P. AGUILAR, RAMIRO T. GAVIOLA, RESTITUTO D. AGSALUD, MARTIN E. CELIS, PATRICIO L. ARIOS, MICHAEL S. BELLO, LORENZO C. QUINLOG, JUNNE G. BLAYA, SANTIAGO B. TOLENTINO, JR., NESTOR A. MAGNAYE, ARNOLD S. POLVORIDO, ALLAN A. AGAPITO, ARIEL E. BAUMBAD, JOSE T. LUTIVA, EDGARDO G. TAPALLA, ROLDAN C. CADAYONA, REYNALDO V. ALBURO, RUDY C. ULTRA, MARCELO R. CABILI, ARNOLD B. ASIATEN, REYMUNDO R. MACABALLUG, JOEL R. DELEÑA, DANILO T. OQUIÑO, GREG B. CAPARAS AND ROMEO T. ESCARTIN, Petitioners, v. COCA-COLA BOTTLERS, PHILIPPINES, INC., Respondent.",,June 28 2016,
459,"G.R. No. 191087, June 29, 2016 - DELIA L. BELITA, SALVADOR ILARDE, JR., GENEVIEVE BELITA, MA. CHERYL DAVA, BRAULIO LEDESMA, JR., FLORENCE B. OLSEN, KATHY GERMENTIL, ROSITA ESTUART, ARDELIZA LIM, ELSA RAFANAN, ERLINDA V. GAERLAN, PERLA FERNANDEZ, DELBEN ""NOY"" BELITA AND JOSEPH AVACILLA, Petitioners, v. ANTONIO S. SY, ROBERTO CARONAN, WILFREDO CIRIACO, NORMA S. WONG, SONIA C. BENERO, MARIA L. PINEDA AND CRISTINA V. CARAMOL, Respondents.",,June 29 2016,
460,"G.R. No. 204264, June 29, 2016 - JENNEFER FIGUERA, AS SUBSTITUTED BY ENHANCE VISA SERVICES, INC., REPRESENTED BY MA. EDEN R. DUMONT, Petitioner, v. MARIA REMEDIOS ANG, Respondent.",,June 29 2016,
461,"G.R. No. 205544, June 29, 2016 - MUNICIPALITY OF CORDOVA, PROVINCE OF CEBU; THE SANGGUNIANG BAYAN OF CORDOVA; AND THE MAYOR OF THE MUNICIPALITY OF CORDOVA, Petitioners, v. PATHFINDER DEVELOPMENT CORPORATION AND TOPANGA DEVELOPMENT CORPORATION, Respondents.",,June 29 2016,
462,"G.R. No. 206484, June 29, 2016 - DEPARTMENT OF TRANSPORTATION AND COMMUNICATIONS (DOTC), Petitioner, v. SPOUSES VICENTE ABECINA AND MARIA CLEOFE ABECINA, Respondents.",,June 29 2016,
463,"G.R. No. 210761, June 28, 2016 - KILUSANG MAYO UNO, REPRESENTED BY ITS CHAIRPERSON, ELMER LABOG; NATIONAL FEDERATION OF LABOR UNIONS-KILUSANG MAYO UNO, REPRESENTED BY ITS VICE-PRESIDENTS, REDEN ALCANTARA AND ARNOLD DELA CRUZ, CENTER FOR TRADE UNION AND HUMAN RIGHTS (CTUHR), REPRESENTED BY ITS EXECUTIVE DIRECTOR DAISY ARAGO, VIRGINIA FLORES AND VIOLETA ESPIRITU, Petitioners, v. HON. BENIGNO SIMEON C. AQUINO III, AND PHILIPPINE HEALTH INSURANCE CORPORATION (PHIC), Respondents; MIGRANTE INTERNATIONAL, REPRESENTED BY ITS CHAIRPERSON GARRY MARTINEZ, CONNIE BRAGAS-REGALADO, PARALUMAN CATUIRA, UNITED FILIPINOS IN HONGKONG (UNIFIL-HK), AND SOLEDAD PILLAS, Petitioners-in-Intervention.",,June 28 2016,
464,"G.R. No. 188020, June 27, 2016 - REN TRANSPORT CORP. AND/OR REYNALDO PAZCOGUIN III, Petitioners, v. NATIONAL LABOR RELATIONS COMMISSION (2ND DIVISION), SAMAHANG MANGGAGAWA SA REN TRANSPORT-ASSOCIATION OF DEMOCRATIC LABOR ASSOCIATIONS (SMART-ADLO) REPRESENTED BY ITS PRESIDENT NESTOR FULMINAR, Respondents.; G.R. No. 188252 - SAMAHANG MANGGAGAWA SA REN TRANSPORT-ASSOCIATION OF DEMOCRATIC LABOR ASSOCIATIONS (SMART-ADLO) REPRESENTED BY NESTOR FULMINAR, Petitioner, v. REN TRANSPORT CORP. AND/OR REYNALDO PAZCOGUIN III, Respondents.",,June 27 2016,
465,"G.R. No. 208759, June 22, 2016 - PEOPLE OF THE PHILIPPINES, Plaintiff-Appellee, v. DIONE BARBERAN AND DIONE DELOS SANTOS, Accused-Appellants.",,June 22 2016,
466,"G.R. No. 209714, June 21, 2016 - RAPHAEL C. FONTANILLA, Petitioner, v. THE COMMISSIONER PROPER, COMMISSION ON AUDIT, Respondent.",,June 21 2016,
467,"A.C. No. 10465, June 08, 2016 - SPOUSES LAMBERTO V. EUSTAQUIO AND GLORIA J. EUSTAQUIO, Complainants, v. ATTY. EDGAR R. NAVALES, Respondent.",,June 08 2016,
468,"G.R. No. 203458, June 06, 2016 - PEOPLE OF THE PHILIPPINES, Appellee, v. QUIRINO BALMES Y CLEOFE, Appellant.",,June 06 2016,
469,"G.R. No. 203924, June 29, 2016 - ROGER CABUHAT AND CONCHITA CABUHAT, Petitioners, v. DEVELOPMENT BANK OF THE PHILIPPINES, REPRESENTED BY MANAGER PERLA L. FAVILA, Respondent.",,June 29 2016,
470,"G.R. No. 211141, June 29, 2016 - HILARIO DASCO, REYMIR PARAFINA, RICHARD PARAFINA, EDILBERTO ANIA, MICHAEL ADANO, JAIME BOLO, RUBEN E. GULA, ANTONIO CUADERNO AND JOVITO CATANGUI, Petitioners, v. PHILTRANCO SERVICE ENTERPRISES INC/CENTURION SOLANO, MANAGER, Respondents.",,June 29 2016,
471,"G.R. No. 211526, June 29, 2016 - PMI-FACULTY AND EMPLOYEES UNION, Petitioner, v. PMI COLLEGES BOHOL, Respondent.",,June 29 2016,
472,"G.R. No. 184666, June 27, 2016 - REPUBLIC OF THE PHILIPPINES, Petitioner, v. MEGA PACIFIC ESOLUTIONS, INC., WILLY U. YU, BONNIE S. YU, ENRIQUE T. TANSIPEK, ROSITA Y. TANSIPEK, PEDRO O. TAN, JOHNSON W. FONG, BERNARD I. FONG, AND *LAURIANO A. BARRIOS, Respondents.",,June 27 2016,
473,"G.R. No. 208383, June 08, 2016 - FIRST MEGA HOLDINGS CORP., Petitioner, v. GUIGUINTO WATER DISTRICT, Respondent.",,June 08 2016,
474,"G.R. No. 186050, June 21, 2016 - ARTHUR BALAO, WINSTON BALAO, NONETTE BALAO, JONILYN BALAO-STRUGAR, AND BEVERLY LONGID, Petitioners, v. EDUARDO ERMITA, GILBERTO TEODORO, RONALDO PUNO, NORBERTO GONZALES, GEN. ALEXANDER YANO, GEN. JESUS VERZOSA, BRIG. GEN. REYNALDO MAPAGU, LT. P/DIR. EDGARDO DOROMAL, MAJ. GEN. ISAGANI CACHUELA, COMMANDING OFFICER OF THE AFP-ISU BASED IN BAGUIO CITY, PSS EUGENE MARTIN, AND SEVERAL JOHN DOES, Respondents.; G.R. NO. 186059 - EDUARDO SECRETARY TEODORO, RONALDO SECRETARY GONZALES, SECRETARY ERMITA, GILBERTO SECRETARY PUNO, NORBERTO GEN. ALEXANDER YANO, P/DGEN. JESUS VERZOSA, BRIG. GEN. REYNALDO MAPAGU, MAJ. GEN. ISAGANI CACHUELA, AND POL. SR. SUPT. EUGENE MARTIN, Petitioners, v. ARTHUR BALAO, WINSTON JARDELEZA, AND BALAO, NONETTE BALAO, CAGUIOA, JJ. JONILYN BALAO-STRUGAR, AND BEVERLY LONGID, Respondents.**",,June 21 2016,
475,"G.R. No. 203538, June 27, 2016 - ARTEX DEVELOPMENT CO., INC., Petitioner, v. OFFICE OF THE OMBUDSMAN, ATTY. MARISSA E. TIMONES, ERLINDA O. MARTEJA, ELIMAR N. JOSE, AND ATTY. LUIS Y. DEL MUNDO, JR., Respondents.",,June 27 2016,
476,"G.R. No. 202830, June 20, 2016 - SPOUSES ADRIANO SALISE AND NATIVIDAD PAGUDAR, SPOUSES TEODORO VIRTUDAZO AND NECITAS SALISE, JEROME G. DIOLANTO, SPOUSES EULALIO D. DAMASING AND POTENCIANA LABIA, SPOUSES FRANCISCO AND SIMPLICIA BABAYA-ON, SPOUSES RUFINO BUTIHIN AND CECILIA CAGNO, SPOUSES EFITACIO G. PAMISA AND VIRGELIA VIRTUDAZO, DELFIN B. SARINAS, SPOUSES FELIPE C. VIRTUDAZO, JR. AND GRACE TUTO, SPOUSES ANGEL BARBOSA AND FLORENCIA SALISE, SPOUSES FRANKLIN AND LEONORA PAMISA, SPOUSES MARCELO MANIQUE AND CECILIA CARBON, LARRY PAMISA, SPOUSES ENRIQUE CARBON AND ERLINDA SOMO, SPOUSES WILFREDO A. JUANILO AND MINDA VILLARMIA, SPOUSES FELIX REQUILME AND CERINA SALVO, SPOUSES CARLITO FABE AND EMELITA MANGGANA, LUIBEN MAGTO, SPOUSES SERAFIN AND LILIA SURIGAO, SPOUSES HILARIO BACABIS AND RETIFICACION DABLO, SPOUSES REYNALDO S. SALUCOT AND ANECITA DESCALLAR, SPOUSES HAGENIO PAUG AND EVELITA VIRTUDAZO, SPOUSES MAXIMO BORREZ AND VILMA SALISE, SPOUSES FELIMON V. SALVO, JR., EVA MACATOL AND RITA V. SALVO, Petitioners, v. DEPARTMENT OF AGRARIAN REFORM ADJUDICATION BOARD REGION X ADJUDICATOR ABETO SALCEDO, JR. AND RICARDO GACULA, Respondents.",,June 20 2016,
477,"G.R. No. 202621, June 22, 2016 - ZAIDA R. INOCENTE, Petitioner, v. ST. VINCENT FOUNDATION FOR CHILDREN AND AGING, INC./VERONICA MENGUITO, Respondents.",,June 22 2016,
478,"G.R. No. 209384, June 27, 2016 - URBANO F. ESTRELLA, Petitioner, v. PRISCILLA P. FRANCISCO, Respondent.",,June 27 2016,
479,"G.R. Nos. 185857-58, June 29, 2016 - TRIFONIA D. GABUTAN, DECEASED, HEREIN REPRESENTED BY HER HEIRS, NAMELY: ERLINDA LLAMES, ELISA ASOK, PRIMITIVO GABUTAN, VALENTINA YANE; BUNA D. ACTUB, FELISIA TROCIO, CRISANTA D. UBAUB, AND TIRSO DALONDONAN, DECEASED, HEREIN REPRESENTED BY HIS HEIRS, NAMELY: MADELYN D. REPOSAR AND JERRY DALONDONAN, MARY JANE GILIG, ALLAN UBAUB, AND SPOUSES NICOLAS & EVELYN DAILO, Petitioners, v. DANTE D. NACALABAN, HELEN N. MAANDIG, SUSAN N. SIAO, AND CAGAYAN CAPITOL COLLEGE, Respondents.; G.R. NOS. 194314-15 - DANTE D. NACALABAN, HELEN N. MAANDIG, AND SUSAN N. SIAO, AS HEIRS OF BALDOMERA D. VDA. DE NACALABAN, Petitioners, v. TRIFONIA D. GABUTAN, BUNA D. ACTUB, FELISIA D. TROCIO, CRISANTA D. UBAUB, AND TIRSO DALONDONAN, DECEASED, HEREIN REPRESENTED BY HIS HEIRS, NAMELY: MADELYN D. REPOSAR AND JERRY DALONDONAN, MARY JANE GILIG, ALLAN UBAUB, AND SPOUSES NICOLAS & EVELYN DAILO, CAGAYAN CAPITOL COLLEGE, REPRESENTED BY ITS PRESIDENT, ATTY. CASIMIRO B. SUAREZ, JR., PRIVATE Respondent; HON. LEONCIA R. DIMAGIBA (ASSOCIATE JUSTICE), HON. PAUL L. HERNANDO (ASSOCIATE JUSTICE), HON. NINA G. ANTONIO-VALENZUELA (ASSOCIATE JUSTICE), HON. EDGARDO T. LLOREN (ASSOCIATE JUSTICE), HON. MICHAEL P. ELBINIAS (ASSOCIATE JUSTICE), AND HON. JANE AURORA C. LANTION (ASSOCIATE JUSTICE, ACTING CHAIRMAN), COURT OF APPEALS, CAGAYAN DE ORO CITY (FORMER SPECIAL TWENTY-SECOND DIVISION), PUBLIC Respondents.",,June 29 2016,
480,"G.R. No. 209794, June 27, 2016 - LAND BANK OF THE PHILIPPINES, Petitioner, v. SPOUSES JOSE AMAGAN AND AURORA AMAGAN, DOING BUSINESS UNDER THE TRADE NAME AND STYLE ""A & J SEAFOODS AND MARINE PRODUCTS,"" AND JOHN DOE, Respondents.",,June 27 2016,
481,"G.R. No. 163157, June 27, 2016 - SPOUSES BERNABE MERCADER, JR. AND LORNA JURADO MERCADER, OLIVER MERCADER, GERALDINE MERCADER AND ESRAMAY MERCADER, Petitioners, v. SPOUSES JESUS BARDILAS AND LETECIA GABUYA BARDILAS, Respondents.",,June 27 2016,
482,"G.R. No. 215950, June 20, 2016 - TRIDHARMA MARKETING CORPORATION, Petitioner, v. COURT OF TAX APPEALS, SECOND DIVISION, AND THE COMMISSIONER OF INTERNAL REVENUE, Respondents.",,June 20 2016,
483,"G.R. No. 216452, June 20, 2016 - TING TRUCKING/MARY VIOLAINE A. TING, Petitioner, v. JOHN C. MAKILAN, Respondent.",,June 20 2016,
484,"G.R. No. 214399, June 28, 2016 - ARMANDO N. PUNCIA, Petitioner, v. TOYOTA SHAW/PASIG, INC., Respondent.",,June 28 2016,
